date,open,close,high,low,volume,amount
2025-06-16,3369.37,3388.73,3389.76,3368.88,405383278.0,481594409526.3
2025-06-17,3388.18,3387.4,3393.31,3376.42,390012447.0,458038158678.3
2025-06-18,3386.14,3388.81,3391.71,3369.99,378684891.0,441011095449.0
2025-06-19,3384.29,3362.11,3386.92,3353.94,415327655.0,473258595431.1
2025-06-20,3358.91,3359.9,3370.8,3357.71,350223662.0,410873272619.8
2025-06-23,3349.46,3381.58,3389.45,3347.65,384561397.0,442789178469.5
2025-06-24,3380.08,3420.57,3423.78,3380.08,460963800.0,544882077636.6
2025-06-25,3419.09,3455.97,3459.01,3417.41,509384064.0,620173277605.0
2025-06-26,3451.72,3448.45,3462.75,3446.19,496541077.0,603095111896.8
2025-06-27,3450.69,3424.23,3462.63,3421.04,523129432.0,605731616257.7
2025-06-30,3423.47,3444.43,3447.46,3420.11,457348049.0,567137246034.1
2025-07-01,3445.85,3457.75,3459.59,3441.04,444356739.0,553556536157.1
2025-07-02,3458.17,3454.79,3461.33,3447.96,498116776.0,543130721694.1
2025-07-03,3456.15,3461.15,3463.62,3446.97,438543465.0,500211767756.2
2025-07-04,3459.59,3472.32,3497.22,3455.49,500195210.0,567241277895.0
2025-07-07,3467.98,3473.13,3474.8,3462.79,436631340.0,476197431422.8
2025-07-08,3474.63,3497.48,3499.89,3474.63,493484773.0,567506524760.7
2025-07-09,3498.72,3493.05,3512.67,3491.2,523920088.0,595962525111.9
2025-07-10,3491.5,3509.68,3526.59,3491.5,564159805.0,613160543948.2
2025-07-11,3511.37,3510.18,3555.22,3506.8,664185249.0,753549049070.7
2025-07-14,3513.25,3519.65,3532.12,3513.25,572084705.0,623102482278.4
2025-07-15,3519.81,3505.0,3527.04,3483.38,572074726.0,646851665146.7
2025-07-16,3502.9,3503.78,3511.81,3489.14,470878578.0,572419318650.3
2025-07-17,3500.37,3516.83,3517.28,3499.19,472211056.0,609791010257.6
2025-07-18,3519.48,3534.48,3536.01,3518.23,493484088.0,643627574928.6
2025-07-21,3542.82,3559.79,3560.63,3542.57,633649736.0,730905862905.4
2025-07-22,3561.63,3581.86,3584.72,3547.25,716155230.0,840573441871.1
2025-07-23,3588.88,3582.3,3613.02,3577.59,767672388.0,857045959534.1
2025-07-24,3578.91,3605.73,3608.73,3577.11,773265835.0,852239625256.5
2025-07-25,3604.45,3593.66,3610.03,3586.22,697189549.0,821609575947.0
2025-07-28,3594.23,3597.94,3606.27,3582.15,594187877.0,761265438432.3
2025-07-29,3595.81,3609.71,3611.35,3585.94,610642058.0,793606423704.5
2025-07-30,3608.35,3615.72,3636.17,3593.73,637221916.0,819627949113.9
2025-07-31,3604.7,3573.21,3606.37,3562.61,654509349.0,845893058058.2
2025-08-01,3568.26,3559.95,3581.75,3550.04,509563080.0,684645226021.3
2025-08-04,3547.16,3583.31,3583.31,3547.16,458573618.0,639775598456.7
2025-08-05,3588.81,3617.6,3617.6,3586.97,499797780.0,656382505101.8
2025-08-06,3615.81,3633.99,3634.31,3613.99,512467273.0,707221251607.5
2025-08-07,3637.78,3639.67,3645.12,3622.52,535501202.0,749699997336.3
2025-08-08,3634.85,3635.13,3645.37,3625.45,526407572.0,713569731141.5
2025-08-11,3637.05,3647.55,3656.85,3629.63,551393348.0,751329446777.5
2025-08-12,3647.96,3665.92,3669.04,3647.96,536623739.0,778161034248.2
2025-08-13,3668.66,3683.46,3688.63,3666.55,613528884.0,887022595719.3
2025-08-14,3685.52,3666.44,3704.77,3662.57,647829587.0,949464273623.5
2025-08-15,3659.81,3696.77,3702.26,3658.38,678521703.0,960624988909.0
2025-08-18,3712.5,3728.03,3745.94,3702.38,776016669.0,1133941943157.7
2025-08-19,3728.49,3727.29,3746.67,3718.15,696099750.0,1060899235668.4
2025-08-20,3716.68,3766.21,3767.43,3704.99,679836426.0,1017500164063.9
2025-08-21,3770.68,3771.1,3787.98,3757.99,691552959.0,997741900750.3
2025-08-22,3772.28,3825.76,3825.76,3772.28,698136277.0,1095091495710.2
2025-08-25,3848.16,3883.56,3883.56,3839.97,885474802.0,1360903869036.7
2025-08-26,3871.47,3868.38,3888.6,3859.76,734565305.0,1114187895250.2
2025-08-27,3869.61,3800.35,3887.2,3800.35,858633499.0,1326848744018.2
2025-08-28,3796.71,3843.6,3845.09,3761.42,788351947.0,1265185534195.1
2025-08-29,3842.82,3857.93,3867.61,3839.21,739462366.0,1221691851556.0
2025-09-01,3869.75,3875.53,3879.05,3853.66,747709536.0,1208347980856.1
2025-09-02,3877.09,3858.13,3885.31,3828.68,762618833.0,1222777663997.4
2025-09-03,3865.29,3813.56,3868.39,3794.88,645668510.0,1012296084003.2
2025-09-04,3807.76,3765.88,3808.4,3732.84,710227933.0,1107892043203.7
2025-09-05,3761.88,3812.51,3817.16,3745.31,626223380.0,979061710221.1
2025-09-08,3811.67,3826.84,3833.14,3803.6,660066898.0,1025883749952.0
2025-09-09,3816.66,3807.29,3834.67,3791.72,600239380.0,917795306225.7
2025-09-10,3806.58,3812.22,3827.0,3794.06,534539825.0,821113584522.2
2025-09-11,3806.06,3875.31,3875.31,3796.43,617012930.0,1016794001382.1
2025-09-12,3875.51,3870.6,3892.74,3866.54,700641784.0,1093807300663.5
2025-09-15,3876.1,3860.5,3879.74,3855.97,644793944.0,986171993940.4
2025-09-16,3865.98,3861.87,3876.69,3838.65,673439723.0,989786137921.6
2025-09-17,3854.07,3876.34,3882.67,3848.95,663434713.0,1006679080914.2
2025-09-18,3876.06,3831.66,3899.96,3801.0,876027389.0,1365962423640.1
2025-09-19,3830.44,3820.09,3843.17,3811.9,682292613.0,1016348310666.0
2025-09-22,3822.01,3828.58,3831.74,3806.2,568325686.0,941799982064.9
2025-09-23,3830.14,3821.83,3838.61,3774.53,701902868.0,1071697826138.1
2025-09-24,3804.48,3853.64,3854.92,3804.33,602056670.0,1015707870454.7
2025-09-25,3852.43,3853.3,3866.11,3840.46,589950531.0,1001211369113.8
2025-09-26,3839.86,3828.11,3856.61,3828.11,551275335.0,927864903416.8
2025-09-29,3828.17,3862.53,3881.0,3809.54,608466399.0,968212397572.1
2025-09-30,3869.7,3882.78,3887.57,3866.28,569734631.0,973274951648.6
2025-10-09,3898.31,3933.97,3936.58,3885.74,725218501.0,1216888716062.2
2025-10-10,3915.48,3897.03,3933.01,3886.31,718917673.0,1132127151734.5
2025-10-13,3800.11,3889.5,3895.83,3800.11,709506101.0,1085413591325.5
2025-10-14,3910.78,3865.23,3918.44,3851.12,800839631.0,1209983827683.7
2025-10-15,3867.54,3912.21,3912.29,3857.67,645012955.0,961552165635.2
2025-10-16,3900.68,3916.23,3931.05,3899.17,595451491.0,869264580464.7
2025-10-17,3912.04,3839.76,3921.06,3835.36,617563018.0,873181597948.6
2025-10-20,3865.55,3863.89,3877.72,3850.37,549261712.0,772503219631.8
2025-10-21,3870.75,3916.33,3919.32,3868.15,599415713.0,837938398314.8
2025-10-22,3896.07,3913.76,3918.59,3893.33,543117344.0,741524798446.6
2025-10-23,3904.16,3922.41,3926.22,3877.53,565189264.0,718931051972.4
2025-10-24,3929.12,3950.31,3950.31,3928.96,567858443.0,858491253210.7
2025-10-27,3969.22,3996.94,3999.07,3963.1,637589545.0,1043404043203.5
2025-10-28,3986.89,3988.22,4010.73,3976.83,577357684.0,940760864469.3
2025-10-29,3990.27,4016.33,4016.33,3986.94,612917466.0,968215713263.9
2025-10-30,4007.82,3986.9,4025.7,3984.83,668485609.0,1070058589394.8
2025-10-31,3985.06,3954.79,3986.74,3951.73,675615406.0,1031104616829.4
2025-11-03,3954.08,3976.52,3977.31,3937.02,641245945.0,941703699263.6
2025-11-04,3973.46,3960.19,3985.88,3938.52,615493792.0,852938368429.6
2025-11-05,3922.58,3969.25,3979.75,3922.58,614991618.0,827133576949.8
2025-11-06,3973.35,4007.76,4008.8,3973.35,627367547.0,930275554354.8
2025-11-07,3994.32,3997.56,4012.01,3993.69,596507034.0,875486746391.1
2025-11-10,4001.79,4018.6,4018.7,3990.84,634049993.0,960588645762.4
2025-11-11,4023.88,4002.76,4024.94,3991.52,581994921.0,858362142552.7
2025-11-12,3996.56,4000.14,4020.38,3980.68,586193228.0,840467209890.1
2025-11-13,3996.51,4029.5,4030.4,3994.77,613031061.0,876400923596.7
2025-11-14,4007.13,3990.49,4034.08,3990.31,622017118.0,837969502203.3
2025-11-17,3988.56,3972.03,3992.4,3958.95,592017950.0,805733125739.0
2025-11-18,3962.44,3939.81,3966.89,3926.59,594411046.0,790948598391.3
2025-11-19,3937.92,3946.74,3960.05,3930.07,531149601.0,720908759223.9
2025-11-20,3960.7,3931.05,3967.97,3927.51,534749540.0,711341284004.3
2025-11-21,3896.66,3834.89,3912.01,3834.75,631646251.0,824931134789.7
2025-11-24,3848.66,3836.77,3854.33,3816.58,504601716.0,715539247360.9
2025-11-25,3850.57,3870.02,3882.03,3845.14,478727611.0,722788782819.5
2025-11-26,3867.43,3864.18,3879.92,3861.18,457589755.0,701019872528.9
2025-11-27,3867.2,3875.26,3895.59,3864.13,444021947.0,698519107248.5
2025-11-28,3870.94,3888.6,3888.89,3856.25,449931973.0,645755815104.9
2025-12-01,3894.21,3914.01,3914.46,3890.95,537554133.0,785658341860.2
2025-12-02,3908.46,3897.71,3908.77,3888.33,455584494.0,627440672462.5
2025-12-03,3894.16,3878.0,3901.7,3869.95,485617270.0,647166528203.2
2025-12-04,3879.74,3875.79,3888.86,3859.05,445040290.0,623712571515.4
2025-12-05,3873.12,3902.81,3907.78,3863.31,500368768.0,716742448877.0
2025-12-08,3909.23,3924.08,3936.31,3904.74,547349789.0,839439003433.4
2025-12-09,3916.51,3909.52,3923.9,3902.13,524538256.0,781160399409.0
2025-12-10,3901.13,3900.5,3906.12,3876.47,497331504.0,730359828445.1
2025-12-11,3903.89,3873.32,3904.96,3862.82,525658600.0,764350151578.5
2025-12-12,3869.41,3889.35,3891.81,3850.6,573947130.0,909950905460.9
2025-12-15,3865.4,3867.92,3896.98,3863.63,500922790.0,764604815504.0
2025-12-16,3861.51,3824.81,3862.43,3815.84,512494827.0,733294004020.4
2025-12-17,3822.51,3870.28,3881.75,3818.0,512313692.0,766820526342.6
2025-12-18,3857.26,3876.37,3888.29,3856.42,461172625.0,704895595179.1
2025-12-19,3878.23,3890.45,3902.67,3871.78,513511893.0,738066004815.6
2025-12-22,3900.54,3917.36,3920.01,3900.52,522938992.0,789756386752.3
2025-12-23,3919.11,3919.98,3937.13,3910.74,521156952.0,806853443041.0
2025-12-24,3920.35,3940.95,3947.04,3912.31,474896447.0,773928624467.6
2025-12-25,3937.72,3959.62,3964.07,3936.08,469313093.0,785018650091.1
2025-12-26,3957.83,3963.68,3977.71,3945.52,555489592.0,893644363934.7
2025-12-29,3964.65,3965.28,3983.98,3956.95,563687197.0,903819726764.6
2025-12-30,3947.87,3965.12,3979.99,3947.42,525932588.0,887533318588.4
2025-12-31,3968.73,3968.84,3977.54,3955.49,490751490.0,829511897494.9
2026-01-05,3986.97,4023.42,4025.26,3983.58,596950455.0,1067334169201.5
2026-01-06,4026.02,4083.67,4083.67,4025.09,702472270.0,1175768705035.0
2026-01-07,4083.84,4085.77,4098.78,4069.44,683384352.0,1197422798276.7
2026-01-08,4077.72,4082.98,4093.87,4067.12,666131337.0,1183188755951.4
2026-01-09,4086.76,4120.43,4121.72,4083.62,729837985.0,1289205972263.2
2026-01-12,4134.89,4165.29,4168.36,4119.88,839456089.0,1446230122005.3
2026-01-13,4169.7,4138.76,4179.7,4126.23,868382717.0,1481574218613.4
2026-01-14,4138.65,4126.09,4190.87,4103.62,952551289.0,1607041237767.9
2026-01-15,4106.22,4112.6,4133.07,4096.85,680250791.0,1175915097396.1
2026-01-16,4127.06,4101.91,4140.23,4091.81,763588465.0,1338017280024.0
2026-01-19,4090.72,4114.0,4126.52,4090.06,688905870.0,1190137813599.0
2026-01-20,4116.37,4113.65,4128.93,4080.29,734362496.0,1221485626208.5
2026-01-21,4103.53,4116.94,4135.96,4103.53,666989507.0,1180184557006.2
2026-01-22,4126.07,4122.58,4140.84,4109.92,709695409.0,1201764210237.4
2026-01-23,4130.11,4136.16,4143.75,4120.2,782115454.0,1336857054837.6
2026-01-26,4144.78,4132.61,4160.99,4124.7,887439731.0,1451859840027.3
2026-01-27,4125.22,4139.9,4158.8,4101.83,754990869.0,1289432378945.4
2026-01-28,4150.22,4151.24,4170.15,4138.02,823026748.0,1365526057112.0
2026-01-29,4155.92,4157.98,4170.21,4138.3,905908371.0,1485795395416.2
2026-01-30,4131.99,4117.95,4152.85,4064.78,804342746.0,1269855689027.9
2026-02-02,4079.71,4015.75,4103.41,4013.66,732953698.0,1163532654161.8
2026-02-03,4043.91,4067.74,4069.42,4002.78,637684249.0,1110720213016.3
2026-02-04,4064.68,4102.2,4104.62,4062.68,674254244.0,1063544769928.3
2026-02-05,4075.03,4075.92,4088.9,4048.94,596722236.0,946988891270.6
2026-02-06,4040.3,4065.58,4095.03,4029.97,556709801.0,898655032959.0
2026-02-09,4103.54,4123.09,4123.16,4093.06,572632582.0,949726335965.8
2026-02-10,4127.77,4128.37,4134.34,4117.56,524620969.0,882201747043.8
2026-02-11,4124.43,4131.99,4142.56,4122.43,500685278.0,822607547250.8
2026-02-12,4136.99,4134.02,4140.59,4124.13,529370116.0,897955034838.8
2026-02-13,4115.92,4082.07,4123.84,4079.77,500799472.0,846808337462.1
2026-02-24,4129.13,4117.41,4131.55,4105.94,566322249.0,938611375999.8
2026-02-25,4123.78,4147.23,4167.84,4122.7,724787214.0,1085969561174.1
2026-02-26,4151.07,4146.63,4152.19,4127.15,651702826.0,1067198717434.1
2026-02-27,4128.9,4162.88,4166.23,4128.36,682047646.0,1072367831609.8
2026-03-02,4151.8,4182.59,4188.77,4131.37,861579218.0,1345892469395.2
2026-03-03,4189.41,4122.68,4197.23,4116.01,921139170.0,1425790202336.2
2026-03-04,4087.63,4082.47,4106.04,4055.41,765169531.0,1113081986077.5
2026-03-05,4109.78,4108.57,4125.62,4090.62,689746535.0,1068043734805.0
2026-03-06,4085.9,4124.19,4129.46,4085.9,646765760.0,978805927053.9
2026-03-09,4098.7,4096.6,4106.53,4052.55,797803556.0,1194106193208.4
2026-03-10,4098.59,4123.14,4123.96,4098.59,674922194.0,1036427205293.4
2026-03-11,4123.67,4133.43,4135.84,4112.8,707727169.0,1063600874394.3
2026-03-12,4133.2,4129.1,4141.65,4103.16,786151182.0,1078215329773.1
2026-03-13,4117.57,4095.45,4134.08,4086.85,792054764.0,1063918169396.4
2026-03-16,4092.25,4084.79,4096.13,4048.09,732227098.0,1037223833962.6
2026-03-17,4086.3,4049.91,4108.4,4049.58,678771224.0,951228129260.7
2026-03-18,4053.31,4062.98,4065.37,4023.03,623873102.0,876327491359.6
2026-03-19,4028.54,4006.55,4042.02,3994.17,667255422.0,935264956106.7
2026-03-20,4004.57,3957.05,4022.7,3955.71,666798387.0,964863108628.7
2026-03-23,3904.95,3813.28,3906.62,3794.68,804738850.0,1086248286013.6
2026-03-24,3849.63,3881.28,3881.42,3807.99,680622039.0,931418842711.4
2026-03-25,3892.27,3931.84,3933.06,3891.82,688343626.0,967854261244.5
2026-03-26,3924.96,3889.08,3937.1,3880.57,615973981.0,848361335072.3
2026-03-27,3852.09,3913.72,3924.11,3852.09,561342963.0,799696430885.6
2026-03-30,3884.28,3923.29,3924.29,3872.78,595589479.0,839822434665.3
2026-03-31,3924.07,3891.86,3948.81,3891.86,606704983.0,891945339553.7
2026-04-01,3939.57,3948.55,3955.94,3929.92,564611598.0,897278213909.0
2026-04-02,3940.8,3919.29,3952.58,3900.12,544212835.0,811896566971.7
2026-04-03,3927.59,3880.1,3929.53,3871.3,492699082.0,713830332060.1
2026-04-07,3884.15,3890.16,3902.61,3875.68,473615076.0,723905837261.2
2026-04-08,3930.25,3995.0,3995.0,3926.25,644135352.0,1074211701270.4
2026-04-09,3967.63,3966.17,3979.13,3955.25,541569801.0,902481840100.8
2026-04-10,3985.46,3986.22,4011.02,3979.81,546415541.0,955664107213.6
2026-04-13,3971.2,3988.56,3991.26,3966.2,545781768.0,919436481788.0
2026-04-14,4006.73,4026.63,4026.63,3992.41,570259003.0,998435132019.7
2026-04-15,4039.47,4027.21,4050.62,4020.9,569458589.0,1028851871452.4
2026-04-16,4030.14,4055.55,4057.83,4028.91,545876967.0,976565489654.5
2026-04-17,4043.38,4051.43,4058.6,4038.43,548791406.0,1013520660231.1
2026-04-20,4053.37,4082.13,4083.19,4051.69,589841379.0,1084578006427.0
2026-04-21,4075.85,4085.08,4086.64,4062.13,576689450.0,1033349016214.4
2026-04-22,4074.81,4106.26,4106.84,4074.68,582466346.0,1093625892373.6
2026-04-23,4110.79,4093.25,4114.84,4070.46,671166092.0,1234396207619.2
2026-04-24,4081.03,4079.9,4092.61,4061.15,605031798.0,1143000195131.0
2026-04-27,4074.81,4086.34,4092.83,4071.08,589950867.0,1136051921709.8
2026-04-28,4076.14,4078.64,4090.2,4062.87,600507498.0,1113955561935.5
2026-04-29,4061.82,4107.51,4112.15,4061.82,614221451.0,1126615371064.6
2026-04-30,4107.3,4112.16,4118.76,4100.97,656912728.0,1276194739057.5
2026-05-06,4135.45,4160.17,4166.15,4129.91,701177480.0,1465903193400.0
2026-05-07,4168.45,4180.09,4180.21,4163.14,685574249.0,1359099509978.5
2026-05-08,4163.85,4179.95,4183.06,4154.25,697019094.0,1331673066130.8
2026-05-11,4201.35,4225.02,4229.58,4186.08,762736287.0,1584366746239.2
2026-05-12,4229.28,4214.49,4230.18,4199.34,718984002.0,1465272590579.1
2026-05-13,4192.31,4242.57,4245.07,4192.31,705018739.0,1447463947685.1
2026-05-14,4256.16,4177.92,4258.86,4177.92,764235004.0,1498116800621.6
2026-05-15,4174.18,4135.39,4191.81,4114.09,733162357.0,1519240026458.7
2026-05-18,4120.14,4131.53,4145.66,4108.6,627233137.0,1315084195447.2
2026-05-19,4122.96,4169.54,4170.29,4107.99,617611067.0,1306522478007.3
2026-05-20,4152.7,4162.18,4169.85,4139.97,624152035.0,1358926939220.2
2026-05-21,4174.38,4077.28,4199.53,4074.22,727218701.0,1595726694714.8
2026-05-22,4096.17,4112.9,4120.09,4067.75,589459644.0,1285847521737.2
2026-05-25,4126.34,4152.57,4153.88,4119.8,615930861.0,1445655378392.4
2026-05-26,4137.32,4145.37,4150.29,4104.46,654777756.0,1461685377747.7
2026-05-27,4138.81,4093.73,4153.56,4077.62,660467399.0,1473449050997.9
2026-05-28,4080.3,4098.64,4110.78,4055.83,621179950.0,1361325732878.4
2026-05-29,4110.52,4068.57,4112.96,4055.89,731597710.0,1532067352981.8
2026-06-01,4067.16,4057.74,4093.04,4045.69,676025806.0,1319801913950.9
2026-06-02,4061.46,4075.1,4089.57,4032.58,642244656.0,1280966176160.9
2026-06-03,4068.34,4083.97,4107.05,4059.91,668452583.0,1429755844607.8
2026-06-04,4053.67,4057.78,4080.72,4043.43,621194774.0,1274652182407.1
2026-06-05,4044.83,4027.74,4078.93,4015.06,662918577.0,1363887868514.9
2026-06-08,3938.71,3959.34,4007.49,3927.85,659293555.0,1267277235711.9
2026-06-09,3977.54,4010.03,4010.87,3955.91,576570090.0,1173088930413.3
2026-06-10,3985.12,3993.23,4006.31,3963.44,598694739.0,1227070067091.4
2026-06-11,3979.71,3987.01,3997.48,3958.44,568545244.0,1185554610734.1
2026-06-12,4017.86,4031.51,4060.27,4008.18,743131092.0,1537401519424.7
2026-06-15,4053.58,4096.47,4097.17,4051.07,678907811.0,1403586231239.1
2026-06-16,4094.21,4091.89,4103.93,4077.87,615668296.0,1369612989674.4
2026-06-17,4074.29,4108.08,4109.96,4073.73,608077413.0,1403145909875.0
2026-06-18,4094.23,4090.48,4117.45,4080.29,658116068.0,1560473972715.4
2026-06-22,4093.95,4163.1,4164.42,4070.17,743699355.0,1704000421650.5
2026-06-23,4153.59,4106.25,4175.35,4085.59,709003913.0,1594542362380.1
2026-06-24,4090.1,4110.81,4117.28,4075.49,644527518.0,1514193285000.4
2026-06-25,4103.48,4120.28,4133.1,4093.01,670459917.0,1618996555015.6
2026-06-26,4098.69,4027.26,4099.78,4007.86,660108666.0,1621195708659.7
2026-06-29,4026.69,4073.9,4075.33,3992.55,659199936.0,1666220369467.3
2026-06-30,4058.17,4094.4,4097.42,4052.17,598412203.0,1530325961725.2
2026-07-01,4090.76,4112.45,4143.31,4087.54,672331791.0,1698487572312.8
2026-07-02,4054.09,4028.9,4093.68,4019.21,656233612.0,1577183734746.7
2026-07-03,4031.34,4043.64,4073.88,4027.26,602009738.0,1465563104853.7
2026-07-06,4059.19,4041.24,4060.07,4005.41,590364903.0,1432112821099.2
2026-07-07,4019.49,3990.24,4028.51,3971.71,514453091.0,1196371087894.4
2026-07-08,3996.81,3970.88,4016.03,3967.91,496229374.0,1192355798215.7
2026-07-09,3977.55,4036.59,4040.54,3938.88,553063980.0,1364176552620.6
2026-07-10,4031.54,3996.16,4074.83,3995.81,627450065.0,1563108691542.7
2026-07-13,3966.02,3913.79,3983.05,3900.67,590907356.0,1334871933909.0
2026-07-14,3909.27,3967.13,3967.13,3869.3,579982052.0,1271796839678.5
2026-07-15,3963.73,3955.58,3981.67,3943.7,576209492.0,1226298269897.2
2026-07-16,3912.38,3882.41,3940.45,3867.6,535281873.0,1124208166213.8
2026-07-17,3865.32,3764.15,3869.21,3745.17,650450984.0,1246445452836.3
2026-07-20,3791.66,3796.28,3831.66,3741.11,709234069.0,1294651895844.7
